,Id_Users,Id_Items,Ratings
898,66,Despicable Me 2,5
899,66,My Mom Is a Character,5
900,66,Fast & Furious 6,5
901,66,Hansel & Gretel: Witch Hunters,4
902,66,Monsters University,4
903,66,Meu Passado me Condena,4
904,66,Gravity,5
905,66,Till Luck Do Us Part 2,4
906,66,The Hunger Games: Catching Fire,5
907,67,My Mom Is a Character,5
908,67,Wreck-It Ralph,3
909,67,Vai Que Da Certo,3
910,67,Meu Passado me Condena,5
911,67,Odeio o Dia dos Namorados,4
912,67,The Book Thief,5
913,68,The Wolverine,4
914,68,Hansel & Gretel: Witch Hunters,4
915,68,Vai Que Da Certo,4
916,68,Odeio o Dia dos Namorados,4
917,68,Django Unchained,4
918,68,Life of Pi,4
919,68,Lincoln,4
920,68,12 Years a Slave,5
921,68,The Wolf of Wall Street,5
922,68,Paranormal Activity: The Marked Ones,3
923,68,Reaching for the Moon,4
924,69,Iron Man 3,1
925,69,Despicable Me 2,3
926,69,My Mom Is a Character,4
927,69,The Wolverine,4
928,69,We're So Young,4
929,69,O Concurso,1
930,69,Argo,5
931,69,Django Unchained,5
932,69,Lincoln,4
933,69,Gravity,5
934,69,The Wolf of Wall Street,5
935,69,The Hunt,5
936,69,Till Luck Do Us Part 2,1
937,69,The Hunger Games: Catching Fire,3
938,69,The Hobbit: The Desolation of Smaug,4
939,70,My Mom Is a Character,5
940,70,The Wolverine,3
941,70,Hansel & Gretel: Witch Hunters,4
942,70,Vai Que Da Certo,3
943,70,We're So Young,4
944,70,Mato sem Cachorro,2
945,70,Silver Linings Playbook,4
946,71,Iron Man 3,5
947,71,My Mom Is a Character,4
948,71,Fast & Furious 6,5
949,71,The Wolverine,4
950,71,Thor: The Dark World,5
951,71,Hansel & Gretel: Witch Hunters,5
952,71,The Hangover Part III,4
953,71,Vai Que Da Certo,3
954,71,Life of Pi,4
955,71,Silver Linings Playbook,4
956,71,Gravity,2
957,71,The Wolf of Wall Street,4
958,71,Frozen,4
959,71,Muita Calma Nessa Hora 2,4
960,71,"I, Frankenstein",4
961,71,The Hunger Games: Catching Fire,5
962,72,Iron Man 3,4
963,72,Despicable Me 2,5
964,72,My Mom Is a Character,5
965,72,Fast & Furious 6,2
966,72,The Wolverine,3
967,72,Thor: The Dark World,4
968,72,Hansel & Gretel: Witch Hunters,4
969,72,Wreck-It Ralph,4
970,72,Monsters University,2
971,72,Vai Que Da Certo,1
972,72,Meu Passado me Condena,2
973,72,We're So Young,4
974,72,Brazilian Western,1
975,72,O Concurso,2
976,72,Mato sem Cachorro,3
977,72,Odeio o Dia dos Namorados,4
978,72,Argo,3
979,72,Django Unchained,4
980,72,Life of Pi,4
981,72,Lincoln,5
982,72,Zero Dark Thirty,4
983,72,Les Miserables,5
984,72,Silver Linings Playbook,4
985,72,Beasts of the Southern Wild,5
986,72,Amour,4
987,72,American Hustle,5
988,72,12 Years a Slave,5
989,72,Gravity,5
990,72,The Wolf of Wall Street,4
991,72,Frozen,4
992,72,Till Luck Do Us Part 2,3
993,72,Muita Calma Nessa Hora 2,5
994,72,Paranormal Activity: The Marked Ones,3
995,72,"I, Frankenstein",4
996,72,The Book Thief,5
997,72,The Lego Movie,4
998,72,The Hunger Games: Catching Fire,3
999,72,Blue Is The Warmest Color,4
1000,72,Reaching for the Moon,4
1001,73,Iron Man 3,4
1002,73,My Mom Is a Character,4
1003,73,Fast & Furious 6,5
1004,73,The Hangover Part III,5
1005,73,Vai Que Da Certo,5
1006,73,Meu Passado me Condena,5
1007,73,O Concurso,3
1008,73,Odeio o Dia dos Namorados,2
1009,73,Till Luck Do Us Part 2,5
1010,73,Muita Calma Nessa Hora 2,4
1011,73,Paranormal Activity: The Marked Ones,3
1012,73,The Hunger Games: Catching Fire,4
1013,74,Hansel & Gretel: Witch Hunters,4
1014,74,Brazilian Western,2
1015,74,Odeio o Dia dos Namorados,3
1016,74,Argo,4
1017,74,Django Unchained,5
1018,74,Amour,5
1019,75,Iron Man 3,4
1020,75,Wreck-It Ralph,5
1021,75,Argo,4
1022,75,Life of Pi,4
1023,75,Silver Linings Playbook,5
1024,75,Beasts of the Southern Wild,4
1025,75,12 Years a Slave,5
1026,75,Gravity,4
1027,75,Her,5
1028,75,Frozen,4
1029,75,The Book Thief,4
1030,75,The Hunger Games: Catching Fire,5
1031,75,Blue Is The Warmest Color,5
1032,75,The Hobbit: The Desolation of Smaug,1
1033,76,Iron Man 3,3
1034,76,Despicable Me 2,4
1035,76,My Mom Is a Character,4
1036,76,Fast & Furious 6,3
1037,76,The Wolverine,2
1038,76,Thor: The Dark World,2
1039,76,Hansel & Gretel: Witch Hunters,2
1040,76,Wreck-It Ralph,3
1041,76,Monsters University,3
1042,76,The Hangover Part III,3
1043,76,Vai Que Da Certo,3
1044,76,We're So Young,3
1045,76,O Concurso,3
1046,76,Mato sem Cachorro,3
1047,76,Argo,3
1048,76,Django Unchained,3
1049,76,Life of Pi,4
1050,76,Lincoln,2
1051,76,Zero Dark Thirty,2
1052,76,Les Miserables,2
1053,76,Silver Linings Playbook,2
1054,76,American Hustle,2
1055,76,Capitain Phillips,2
1056,76,Gravity,2
1057,76,Frozen,2
1058,76,The Book Thief,2
1059,76,The Hunger Games: Catching Fire,1
1060,76,The Hobbit: The Desolation of Smaug,4
1061,77,My Mom Is a Character,4
1062,77,The Wolverine,5
1063,77,The Hangover Part III,4
1064,77,Meu Passado me Condena,4
1065,77,O Concurso,3
1066,77,Till Luck Do Us Part 2,4
1067,78,Despicable Me 2,4
1068,78,My Mom Is a Character,4
1069,78,Thor: The Dark World,4
1070,78,Meu Passado me Condena,4
1071,78,O Concurso,4
1072,78,Silver Linings Playbook,4
1073,78,Paranormal Activity: The Marked Ones,2
1074,78,The Hunger Games: Catching Fire,4
1075,79,Despicable Me 2,5
1076,79,My Mom Is a Character,5
1077,79,Thor: The Dark World,5
1078,79,Hansel & Gretel: Witch Hunters,4
1079,79,Wreck-It Ralph,5
1080,79,Monsters University,5
1081,79,Vai Que Da Certo,4
1082,79,We're So Young,4
1083,79,Life of Pi,5
1084,79,Lincoln,3
1085,79,Silver Linings Playbook,4
1086,79,American Hustle,2
1087,79,Capitain Phillips,5
1088,79,Gravity,4
1089,79,The Book Thief,5
1090,79,The Hunger Games: Catching Fire,5
1091,80,Iron Man 3,3
1092,80,My Mom Is a Character,4
1093,80,Fast & Furious 6,4
1094,80,The Wolverine,4
1095,80,The Hangover Part III,4
1096,80,Vai Que Da Certo,2
1097,80,Mato sem Cachorro,4
1098,80,Django Unchained,3
1099,80,Life of Pi,5
1100,80,Zero Dark Thirty,4
1101,80,Silver Linings Playbook,4
1102,80,Beasts of the Southern Wild,5
1103,80,American Hustle,2
1104,80,Capitain Phillips,5
1105,80,12 Years a Slave,3
1106,80,The Wolf of Wall Street,5
1107,80,Muita Calma Nessa Hora 2,4
1108,81,Iron Man 3,3
1109,81,Despicable Me 2,5
1110,81,My Mom Is a Character,5
1111,81,Fast & Furious 6,3
1112,81,The Wolverine,5
1113,81,Hansel & Gretel: Witch Hunters,5
1114,81,Monsters University,4
1115,81,Vai Que Da Certo,3
1116,81,Meu Passado me Condena,4
1117,81,Brazilian Western,5
1118,81,Life of Pi,5
1119,81,Les Miserables,4
1120,81,Silver Linings Playbook,4
1121,81,12 Years a Slave,4
1122,81,The Wolf of Wall Street,4
1123,81,The Hunt,4
1124,81,Till Luck Do Us Part 2,5
1125,81,Muita Calma Nessa Hora 2,4
1126,81,The Legend of Tarzan,4
1127,81,The Hunger Games: Catching Fire,4
1128,82,Iron Man 3,4
1129,82,Despicable Me 2,5
1130,82,My Mom Is a Character,5
1131,82,Thor: The Dark World,5
1132,82,Monsters University,3
1133,82,The Hangover Part III,4
1134,82,Vai Que Da Certo,3
1135,82,Meu Passado me Condena,4
1136,82,Odeio o Dia dos Namorados,3
1137,82,Django Unchained,4
1138,82,Life of Pi,5
1139,82,Zero Dark Thirty,5
1140,82,Les Miserables,5
1141,82,Silver Linings Playbook,5
1142,82,American Hustle,4
1143,82,12 Years a Slave,5
1144,82,Her,4
1145,82,Philomena,4
1146,82,The Wolf of Wall Street,5
1147,82,The Hunt,4
1148,82,Muita Calma Nessa Hora 2,5
1149,82,Paranormal Activity: The Marked Ones,4
1150,82,The Book Thief,4
1151,82,The Hunger Games: Catching Fire,5
1152,82,Blue Is The Warmest Color,5
1153,83,Iron Man 3,5
1154,83,Despicable Me 2,5
1155,83,My Mom Is a Character,4
1156,83,Fast & Furious 6,4
1157,83,The Wolverine,5
1158,83,Thor: The Dark World,5
1159,83,Hansel & Gretel: Witch Hunters,4
1160,83,Wreck-It Ralph,5
1161,83,The Hangover Part III,3
1162,83,Meu Passado me Condena,4
1163,83,We're So Young,2
1164,83,Brazilian Western,3
1165,83,Odeio o Dia dos Namorados,3
1166,83,Lincoln,5
1167,83,Les Miserables,5
1168,83,Silver Linings Playbook,4
1169,83,American Hustle,5
1170,83,Capitain Phillips,5
1171,83,Till Luck Do Us Part 2,3
1172,83,Paranormal Activity: The Marked Ones,5
1173,84,Iron Man 3,4
1174,84,Despicable Me 2,5
1175,84,My Mom Is a Character,5
1176,84,Fast & Furious 6,4
1177,84,Thor: The Dark World,5
1178,84,Hansel & Gretel: Witch Hunters,3
1179,84,Wreck-It Ralph,4
1180,84,Monsters University,5
1181,84,The Hangover Part III,4
1182,84,Vai Que Da Certo,5
1183,84,Meu Passado me Condena,5
1184,84,O Concurso,5
1185,84,Life of Pi,4
1186,84,American Hustle,4
1187,84,Capitain Phillips,3
1188,84,Dallas Buyers Club,5
1189,84,Gravity,4
1190,84,The Wolf of Wall Street,5
1191,84,Frozen,5
1192,84,Till Luck Do Us Part 2,5
1193,84,Muita Calma Nessa Hora 2,5
1194,84,The Hobbit: The Desolation of Smaug,5
1195,85,My Mom Is a Character,4
1196,85,Fast & Furious 6,4
1197,85,Vai Que Da Certo,4
1198,85,Meu Passado me Condena,4
1199,85,We're So Young,3
1200,85,Brazilian Western,5
1201,85,O Concurso,1
1202,85,Argo,5
1203,85,Django Unchained,5
1204,85,Life of Pi,5
1205,85,Les Miserables,5
1206,85,Silver Linings Playbook,4
1207,85,The Hunger Games: Catching Fire,5
1208,86,Meu Passado me Condena,4
1209,86,Mato sem Cachorro,1
1210,86,Till Luck Do Us Part 2,4
1211,87,Iron Man 3,3
1212,87,Fast & Furious 6,5
1213,87,The Hangover Part III,5
1214,87,Vai Que Da Certo,4
1215,87,Capitain Phillips,5
1216,87,Muita Calma Nessa Hora 2,3
1217,87,Paranormal Activity: The Marked Ones,3
1218,88,Despicable Me 2,3
1219,88,My Mom Is a Character,5
1220,88,The Wolverine,4
1221,88,Wreck-It Ralph,4
1222,88,Vai Que Da Certo,4
1223,88,Meu Passado me Condena,4
1224,88,O Concurso,3
1225,88,Muita Calma Nessa Hora 2,4
1226,88,The Hunger Games: Catching Fire,5
1227,89,Iron Man 3,5
1228,89,Despicable Me 2,5
1229,89,My Mom Is a Character,5
1230,89,Fast & Furious 6,5
1231,89,The Wolverine,4
1232,89,Thor: The Dark World,4
1233,89,Hansel & Gretel: Witch Hunters,4
1234,89,Wreck-It Ralph,3
1235,89,Monsters University,5
1236,89,The Hangover Part III,4
1237,89,O Concurso,4
1238,89,Lincoln,5
1239,89,Zero Dark Thirty,5
1240,89,Silver Linings Playbook,5
1241,89,Frozen,4
1242,89,Paranormal Activity: The Marked Ones,5
1243,89,The Hobbit: The Desolation of Smaug,5
1244,90,Iron Man 3,4
1245,90,Despicable Me 2,5
1246,90,My Mom Is a Character,4
1247,90,Fast & Furious 6,1
1248,90,The Wolverine,2
1249,90,Thor: The Dark World,3
1250,90,Hansel & Gretel: Witch Hunters,3
1251,90,Wreck-It Ralph,1
1252,90,The Hangover Part III,5
1253,90,Meu Passado me Condena,5
1254,90,We're So Young,1
1255,90,Brazilian Western,3
1256,90,Mato sem Cachorro,2
1257,90,Cine Holliudy,1
1258,90,Odeio o Dia dos Namorados,4
1259,90,Argo,2
1260,90,Django Unchained,1
1261,90,Lincoln,4
1262,90,Zero Dark Thirty,4
1263,90,Les Miserables,5
1264,90,Silver Linings Playbook,5
1265,90,Amour,3
1266,90,A Royal Affair,1
1267,90,American Hustle,3
1268,90,Capitain Phillips,4
1269,90,12 Years a Slave,4
1270,90,Dallas Buyers Club,1
1271,90,Her,1
1272,90,Philomena,3
1273,90,The Wolf of Wall Street,5
1274,90,The Hunt,2
1275,90,Frozen,5
1276,90,Till Luck Do Us Part 2,2
1277,90,Muita Calma Nessa Hora 2,1
1278,90,Paranormal Activity: The Marked Ones,2
1279,90,The Book Thief,4
1280,90,Walking With Dinosaurs,3
1281,90,The Hunger Games: Catching Fire,2
1282,90,The Hobbit: The Desolation of Smaug,2
1283,91,Despicable Me 2,4
1284,91,Hansel & Gretel: Witch Hunters,1
1285,91,Wreck-It Ralph,4
1286,91,Django Unchained,5
1287,91,Life of Pi,5
1288,91,Les Miserables,5
1289,91,Silver Linings Playbook,3
1290,91,Frozen,4
1291,91,The Hobbit: The Desolation of Smaug,4
1292,92,Iron Man 3,4
1293,92,Fast & Furious 6,3
1294,92,The Wolverine,3
1295,92,Thor: The Dark World,4
1296,92,Hansel & Gretel: Witch Hunters,4
1297,92,Wreck-It Ralph,5
1298,92,Monsters University,3
1299,92,The Hangover Part III,4
1300,92,Vai Que Da Certo,4
1301,92,Argo,1
1302,92,Django Unchained,5
1303,92,Life of Pi,5
1304,92,Les Miserables,5
1305,92,Silver Linings Playbook,5
1306,92,12 Years a Slave,4
1307,92,Gravity,4
1308,92,The Wolf of Wall Street,3
1309,92,Frozen,5
1310,92,"I, Frankenstein",3
1311,92,The Hunger Games: Catching Fire,3
1312,92,Blue Is The Warmest Color,4
1313,92,The Hobbit: The Desolation of Smaug,5
1314,93,Despicable Me 2,5
1315,93,My Mom Is a Character,5
1316,93,Fast & Furious 6,5
1317,93,The Wolverine,4
1318,93,Thor: The Dark World,2
1319,93,Wreck-It Ralph,1
1320,93,Monsters University,5
1321,93,The Hangover Part III,4
1322,93,Vai Que Da Certo,4
1323,93,Meu Passado me Condena,5
1324,93,We're So Young,5
1325,93,Brazilian Western,3
1326,93,Django Unchained,5
1327,93,Life of Pi,5
1328,93,Lincoln,4
1329,93,Silver Linings Playbook,5
1330,93,12 Years a Slave,5
1331,93,Dallas Buyers Club,4
1332,93,Frozen,5
1333,93,Till Luck Do Us Part 2,5
1334,93,Muita Calma Nessa Hora 2,5
1335,94,My Mom Is a Character,4
1336,94,Django Unchained,5
1337,94,Gravity,4
1338,94,Till Luck Do Us Part 2,4
1339,94,Muita Calma Nessa Hora 2,3
1340,94,Paranormal Activity: The Marked Ones,1
1341,95,My Mom Is a Character,2
1342,95,Thor: The Dark World,3
1343,95,Wreck-It Ralph,4
1344,95,Monsters University,4
1345,95,Vai Que Da Certo,3
1346,95,Brazilian Western,4
1347,95,O Concurso,3
1348,95,Argo,4
1349,95,Django Unchained,5
1350,95,Life of Pi,5
1351,95,Lincoln,3
1352,95,Les Miserables,5
1353,95,Silver Linings Playbook,4
1354,95,Beasts of the Southern Wild,4
1355,95,Amour,4
1356,95,American Hustle,4
1357,95,12 Years a Slave,5
1358,95,Dallas Buyers Club,5
1359,95,Gravity,5
1360,95,Her,5
1361,95,Philomena,4
1362,95,The Wolf of Wall Street,5
1363,95,Blue Is The Warmest Color,5
1364,96,Thor: The Dark World,5
1365,96,Hansel & Gretel: Witch Hunters,1
1366,96,We're So Young,4
1367,96,Life of Pi,5
1368,96,Lincoln,5
1369,96,Zero Dark Thirty,5
1370,96,Silver Linings Playbook,5
1371,96,The Hobbit: The Desolation of Smaug,5
1372,97,Despicable Me 2,4
1373,97,Django Unchained,5
1374,97,Lincoln,5
1375,97,Les Miserables,4
1376,97,Silver Linings Playbook,5
1377,97,Beasts of the Southern Wild,5
1378,97,Amour,5
1379,97,12 Years a Slave,5
1380,97,Gravity,4
1381,97,Her,5
1382,97,The Wolf of Wall Street,5
1383,97,The Hunt,5
1384,97,The Book Thief,3
1385,97,Blue Is The Warmest Color,4
1386,97,Reaching for the Moon,5
1387,98,Despicable Me 2,4
1388,98,Django Unchained,5
1389,98,Lincoln,5
1390,98,Les Miserables,4
1391,98,Silver Linings Playbook,5
1392,98,Beasts of the Southern Wild,5
1393,98,Amour,5
1394,98,12 Years a Slave,5
1395,98,Gravity,4
1396,98,Her,5
1397,98,The Wolf of Wall Street,5
1398,98,The Hunt,5
1399,98,The Book Thief,3
1400,98,Blue Is The Warmest Color,4
1401,98,Reaching for the Moon,5
1402,99,Despicable Me 2,4
1403,99,My Mom Is a Character,5
1404,99,Thor: The Dark World,3
1405,99,Hansel & Gretel: Witch Hunters,4
1406,99,The Hangover Part III,5
1407,99,Vai Que Da Certo,5
1408,99,We're So Young,5
1409,99,Odeio o Dia dos Namorados,3
1410,99,Life of Pi,4
1411,99,Lincoln,3
1412,99,Silver Linings Playbook,5
1413,99,Beasts of the Southern Wild,5
1414,99,Till Luck Do Us Part 2,3
1415,99,The Hunger Games: Catching Fire,3
1416,99,The Hobbit: The Desolation of Smaug,5
1417,100,My Mom Is a Character,4
1418,100,Fast & Furious 6,4
1419,100,Meu Passado me Condena,5
1420,100,Capitain Phillips,4
1421,100,12 Years a Slave,4
1422,100,Her,5
1423,100,Blue Is The Warmest Color,4
1424,101,Wreck-It Ralph,4
1425,101,The Hangover Part III,2
1426,101,We're So Young,4
1427,101,Brazilian Western,5
1428,102,Despicable Me 2,4
1429,102,My Mom Is a Character,4
1430,102,Fast & Furious 6,5
1431,102,Thor: The Dark World,4
1432,102,Hansel & Gretel: Witch Hunters,3
1433,102,Wreck-It Ralph,4
1434,102,Monsters University,4
1435,102,Meu Passado me Condena,3
1436,102,Odeio o Dia dos Namorados,4
1437,102,Django Unchained,4
1438,102,Life of Pi,5
1439,102,Zero Dark Thirty,4
1440,102,The Wolf of Wall Street,5
1441,103,My Mom Is a Character,4
1442,103,Silver Linings Playbook,5
1443,103,The Wolf of Wall Street,5
1444,104,Iron Man 3,5
1445,104,Despicable Me 2,5
1446,104,My Mom Is a Character,5
1447,104,Fast & Furious 6,5
1448,104,Thor: The Dark World,5
1449,104,Hansel & Gretel: Witch Hunters,4
1450,104,Wreck-It Ralph,5
1451,104,Monsters University,5
1452,104,The Hangover Part III,5
1453,104,Vai Que Da Certo,2
1454,104,Meu Passado me Condena,4
1455,104,We're So Young,4
1456,104,Django Unchained,4
1457,104,Life of Pi,4
1458,104,Silver Linings Playbook,5
1459,104,The Wolf of Wall Street,4
1460,104,Till Luck Do Us Part 2,4
1461,104,Muita Calma Nessa Hora 2,4
1462,104,The Hunger Games: Catching Fire,5
1463,105,Despicable Me 2,4
1464,105,My Mom Is a Character,5
1465,105,Life of Pi,4
1466,106,Despicable Me 2,5
1467,106,My Mom Is a Character,3
1468,106,Fast & Furious 6,2
1469,106,Monsters University,5
1470,106,The Hangover Part III,4
1471,106,Meu Passado me Condena,3
1472,106,Cine Holliudy,4
1473,106,Argo,4
1474,106,Django Unchained,5
1475,106,Life of Pi,5
1476,106,Lincoln,4
1477,106,Les Miserables,4
1478,106,A Royal Affair,4
1479,106,American Hustle,5
1480,106,Capitain Phillips,5
1481,106,Dallas Buyers Club,5
1482,106,The Wolf of Wall Street,5
1483,106,The Book Thief,5
1484,106,Blue Is The Warmest Color,4
1485,107,Iron Man 3,1
1486,107,Despicable Me 2,5
1487,107,My Mom Is a Character,5
1488,107,Fast & Furious 6,5
1489,107,The Wolverine,5
1490,107,Thor: The Dark World,5
1491,107,Hansel & Gretel: Witch Hunters,3
1492,107,Monsters University,5
1493,107,The Hangover Part III,5
1494,107,Vai Que Da Certo,1
1495,107,Meu Passado me Condena,2
1496,107,Odeio o Dia dos Namorados,5
1497,107,Life of Pi,3
1498,107,Les Miserables,5
1499,107,Silver Linings Playbook,5
1500,107,American Hustle,3
1501,107,12 Years a Slave,5
1502,107,Gravity,2
1503,107,The Wolf of Wall Street,5
1504,107,Till Luck Do Us Part 2,3
1505,107,The Hunger Games: Catching Fire,5
1506,108,Iron Man 3,5
1507,108,Despicable Me 2,4
1508,108,My Mom Is a Character,4
1509,108,Fast & Furious 6,4
1510,108,The Wolverine,3
1511,108,Thor: The Dark World,4
1512,108,Hansel & Gretel: Witch Hunters,4
1513,108,Wreck-It Ralph,2
1514,108,Monsters University,4
1515,108,The Hangover Part III,5
1516,108,Vai Que Da Certo,2
1517,108,Argo,4
1518,108,Django Unchained,4
1519,108,Life of Pi,3
1520,108,Lincoln,1
1521,108,Zero Dark Thirty,5
1522,108,Les Miserables,3
1523,108,Silver Linings Playbook,4
1524,108,Amour,2
1525,108,American Hustle,2
1526,108,Capitain Phillips,4
1527,108,Gravity,2
1528,108,The Wolf of Wall Street,5
1529,108,Till Luck Do Us Part 2,4
1530,108,The Hunger Games: Catching Fire,4
1531,109,My Mom Is a Character,3
1532,109,Fast & Furious 6,4
1533,109,We're So Young,4
1534,109,Mato sem Cachorro,4
1535,109,Django Unchained,4
1536,109,Life of Pi,4
1537,109,Lincoln,4
1538,109,American Hustle,4
1539,110,Despicable Me 2,5
1540,110,Fast & Furious 6,5
1541,110,The Wolverine,5
1542,110,Thor: The Dark World,4
1543,110,Hansel & Gretel: Witch Hunters,5
1544,110,Meu Passado me Condena,5
1545,110,We're So Young,4
1546,110,Brazilian Western,4
1547,110,O Concurso,4
1548,110,Life of Pi,4
1549,110,Lincoln,3
1550,110,Silver Linings Playbook,3
1551,110,The Hunger Games: Catching Fire,4
1552,110,The Hobbit: The Desolation of Smaug,4
1553,111,Iron Man 3,4
1554,111,My Mom Is a Character,5
1555,111,Vai Que Da Certo,4
1556,111,Argo,5
